"";"obs_id";"quote_id";"e_date";"ENB_Nr";"Country1";"Country2";"quote";"masked_quote";"cooperation";"relation"
"638";20617;3019;2000-06-09;131;"South Africa";"China";"SOUTH AFRICA supported such a procedure and, with CHINA, proposed the establishment of an eligibility panel.";"SENDER SUPPORTED SUCH A PROCEDURE AND, WITH TARGET, PROPOSED THE ESTABLISHMENT OF AN ELIGIBILITY PANEL.";1;3
"639";20618;3019;2000-06-09;131;"China";"South Africa";"SOUTH AFRICA supported such a procedure and, with CHINA, proposed the establishment of an eligibility panel.";"TARGET SUPPORTED SUCH A PROCEDURE AND, WITH SENDER, PROPOSED THE ESTABLISHMENT OF AN ELIGIBILITY PANEL.";1;3
"640";20644;2143;2000-06-09;131;"New Zealand";"Australia";"NEW ZEALAND opposed financial penalties and, with AUSTRALIA, a compliance fund";"SENDER OPPOSED FINANCIAL PENALTIES AND, WITH TARGET, A COMPLIANCE FUND";1;3
"641";20645;2143;2000-06-09;131;"Australia";"New Zealand";"NEW ZEALAND opposed financial penalties and, with AUSTRALIA, a compliance fund";"TARGET OPPOSED FINANCIAL PENALTIES AND, WITH SENDER, A COMPLIANCE FUND";1;3
"642";20646;3046;2000-06-09;131;"South Africa";"United States";"SOUTH AFRICA, with the US, suggested creating a distinction between various consequences based on the branch that would deal with it.";"SENDER, WITH THE TARGET, SUGGESTED CREATING A DISTINCTION BETWEEN VARIOUS CONSEQUENCES BASED ON THE BRANCH THAT WOULD DEAL WITH IT.";1;3
"643";20647;3046;2000-06-09;131;"United States";"South Africa";"SOUTH AFRICA, with the US, suggested creating a distinction between various consequences based on the branch that would deal with it.";"TARGET, WITH THE SENDER, SUGGESTED CREATING A DISTINCTION BETWEEN VARIOUS CONSEQUENCES BASED ON THE BRANCH THAT WOULD DEAL WITH IT.";1;3
"644";20648;1083;2000-06-09;131;"China";"Brazil";"CHINA, with BRAZIL, opposed subtraction of excess tonnes from a Party’s assigned amount for the subsequent commitment period";"SENDER, WITH TARGET, OPPOSED SUBTRACTION OF EXCESS TONNES FROM A PARTY’S ASSIGNED AMOUNT FOR THE SUBSEQUENT COMMITMENT PERIOD";1;3
"645";20649;1083;2000-06-09;131;"Brazil";"China";"CHINA, with BRAZIL, opposed subtraction of excess tonnes from a Party’s assigned amount for the subsequent commitment period";"TARGET, WITH SENDER, OPPOSED SUBTRACTION OF EXCESS TONNES FROM A PARTY’S ASSIGNED AMOUNT FOR THE SUBSEQUENT COMMITMENT PERIOD";1;3
"646";20650;4313;2000-06-09;131;"China";"Saudi Arabia";"With SAUDI ARABIA, he (CHINA) suggested adding a new title to the Elements addressing the implications of Article 18 (non-compliance).";"WITH TARGET, HE (SENDER) SUGGESTED ADDING A NEW TITLE TO THE ELEMENTS ADDRESSING THE IMPLICATIONS OF ARTICLE 18 (NON-COMPLIANCE).";1;3
"647";20651;4313;2000-06-09;131;"Saudi Arabia";"China";"With SAUDI ARABIA, he (CHINA) suggested adding a new title to the Elements addressing the implications of Article 18 (non-compliance).";"WITH SENDER, HE (TARGET) SUGGESTED ADDING A NEW TITLE TO THE ELEMENTS ADDRESSING THE IMPLICATIONS OF ARTICLE 18 (NON-COMPLIANCE).";1;3
"648";20659;1308;2000-06-09;131;"Egypt";"United States";"EGYPT proposed the establishment of a vulnerability index for non-Annex I countries. With the US, he underlined the importance of building developing country capacity on vulnerability assessment.";"SENDER PROPOSED THE ESTABLISHMENT OF A VULNERABILITY INDEX FOR NON-ANNEX I COUNTRIES. WITH THE TARGET, HE UNDERLINED THE IMPORTANCE OF BUILDING DEVELOPING COUNTRY CAPACITY ON VULNERABILITY ASSESSMENT.";1;3
"649";20660;1308;2000-06-09;131;"United States";"Egypt";"EGYPT proposed the establishment of a vulnerability index for non-Annex I countries. With the US, he underlined the importance of building developing country capacity on vulnerability assessment.";"TARGET PROPOSED THE ESTABLISHMENT OF A VULNERABILITY INDEX FOR NON-ANNEX I COUNTRIES. WITH THE SENDER, HE UNDERLINED THE IMPORTANCE OF BUILDING DEVELOPING COUNTRY CAPACITY ON VULNERABILITY ASSESSMENT.";1;3
"650";20673;1808;2000-06-12;132;"Japan";"Mozambique";"JAPAN underlined the importance of recognizing past support for adaptation and, with MOZAMBIQUE, highlighted institutional and managerial capacity building, and training for vulnerability assessments and response measures";"SENDER UNDERLINED THE IMPORTANCE OF RECOGNIZING PAST SUPPORT FOR ADAPTATION AND, WITH TARGET, HIGHLIGHTED INSTITUTIONAL AND MANAGERIAL CAPACITY BUILDING, AND TRAINING FOR VULNERABILITY ASSESSMENTS AND RESPONSE MEASURES";1;3
"651";20674;1808;2000-06-12;132;"Mozambique";"Japan";"JAPAN underlined the importance of recognizing past support for adaptation and, with MOZAMBIQUE, highlighted institutional and managerial capacity building, and training for vulnerability assessments and response measures";"TARGET UNDERLINED THE IMPORTANCE OF RECOGNIZING PAST SUPPORT FOR ADAPTATION AND, WITH SENDER, HIGHLIGHTED INSTITUTIONAL AND MANAGERIAL CAPACITY BUILDING, AND TRAINING FOR VULNERABILITY ASSESSMENTS AND RESPONSE MEASURES";1;3
"652";20683;4;2000-06-12;132;"Brazil";"Jamaica";" BRAZIL, with JAMAICA, underscored the role of regional climate change models.";" SENDER, WITH TARGET, UNDERSCORED THE ROLE OF REGIONAL CLIMATE CHANGE MODELS.";1;3
"653";20684;4;2000-06-12;132;"Jamaica";"Brazil";" BRAZIL, with JAMAICA, underscored the role of regional climate change models.";" TARGET, WITH SENDER, UNDERSCORED THE ROLE OF REGIONAL CLIMATE CHANGE MODELS.";1;3
"654";20685;3111;2000-06-12;132;"Switzerland";"Japan";"SWITZERLAND, JAPAN and others said the issue of workshops would be addressed during SB-12.";"SENDER, TARGET AND OTHERS SAID THE ISSUE OF WORKSHOPS WOULD BE ADDRESSED DURING SB-12.";1;4
"655";20686;3111;2000-06-12;132;"Japan";"Switzerland";"SWITZERLAND, JAPAN and others said the issue of workshops would be addressed during SB-12.";"TARGET, SENDER AND OTHERS SAID THE ISSUE OF WORKSHOPS WOULD BE ADDRESSED DURING SB-12.";1;4
"656";20694;1158;2000-06-13;133;"Samoa";"Colombia";"COLOMBIA, opposed by SAMOA, supported equal treatment of forestry in the CDM";"TARGET, OPPOSED BY SENDER, SUPPORTED EQUAL TREATMENT OF FORESTRY IN THE CDM";0;6
"657";20695;192;2000-06-13;133;"Australia";"Canada";"AUSTRALIA and CANADA suggested dealing with Article 3.3 (afforestation, reforestation and deforestation) and 3.4 (addi- tional activities) as a package";"SENDER AND TARGET SUGGESTED DEALING WITH ARTICLE 3.3 (AFFORESTATION, REFORESTATION AND DEFORESTATION) AND 3.4 (ADDI- TIONAL ACTIVITIES) AS A PACKAGE";1;4
"658";20696;192;2000-06-13;133;"Canada";"Australia";"AUSTRALIA and CANADA suggested dealing with Article 3.3 (afforestation, reforestation and deforestation) and 3.4 (addi- tional activities) as a package";"TARGET AND SENDER SUGGESTED DEALING WITH ARTICLE 3.3 (AFFORESTATION, REFORESTATION AND DEFORESTATION) AND 3.4 (ADDI- TIONAL ACTIVITIES) AS A PACKAGE";1;4
"659";20699;3889;2000-06-13;133;"United States";"Japan";"The US and JAPAN recommended adoption of guidelines for national systems at COP- 6.";"THE SENDER AND TARGET RECOMMENDED ADOPTION OF GUIDELINES FOR NATIONAL SYSTEMS AT COP- 6.";1;4
"660";20700;3889;2000-06-13;133;"Japan";"United States";"The US and JAPAN recommended adoption of guidelines for national systems at COP- 6.";"THE TARGET AND SENDER RECOMMENDED ADOPTION OF GUIDELINES FOR NATIONAL SYSTEMS AT COP- 6.";1;4
"661";20703;3139;2000-06-13;133;"Switzerland";"Russian Federation";"SWITZERLAND, with the RUSSIAN FEDERATION, underlined the importance of training review experts, and proposed a work- shop to exchange information on the preparation of third national communications";"SENDER, WITH THE TARGET, UNDERLINED THE IMPORTANCE OF TRAINING REVIEW EXPERTS, AND PROPOSED A WORK- SHOP TO EXCHANGE INFORMATION ON THE PREPARATION OF THIRD NATIONAL COMMUNICATIONS";1;3
"662";20704;3139;2000-06-13;133;"Russian Federation";"Switzerland";"SWITZERLAND, with the RUSSIAN FEDERATION, underlined the importance of training review experts, and proposed a work- shop to exchange information on the preparation of third national communications";"TARGET, WITH THE SENDER, UNDERLINED THE IMPORTANCE OF TRAINING REVIEW EXPERTS, AND PROPOSED A WORK- SHOP TO EXCHANGE INFORMATION ON THE PREPARATION OF THIRD NATIONAL COMMUNICATIONS";1;3
"663";20705;3877;2000-06-13;133;"United States";"Canada";"The US and CANADA suggested postponing consideration of the review of guidelines on national communications until SB-14.";"THE SENDER AND TARGET SUGGESTED POSTPONING CONSIDERATION OF THE REVIEW OF GUIDELINES ON NATIONAL COMMUNICATIONS UNTIL SB-14.";1;4
"664";20706;3877;2000-06-13;133;"Canada";"United States";"The US and CANADA suggested postponing consideration of the review of guidelines on national communications until SB-14.";"THE TARGET AND SENDER SUGGESTED POSTPONING CONSIDERATION OF THE REVIEW OF GUIDELINES ON NATIONAL COMMUNICATIONS UNTIL SB-14.";1;4
"665";20809;3688;2000-06-14;134;"Philippines";"Gambia";"The PHILIPPINES and the GAMBIA stressed focusing attention on new and effective adaptation technologies";"THE SENDER AND THE TARGET STRESSED FOCUSING ATTENTION ON NEW AND EFFECTIVE ADAPTATION TECHNOLOGIES";1;4
"666";20810;3688;2000-06-14;134;"Gambia";"Philippines";"The PHILIPPINES and the GAMBIA stressed focusing attention on new and effective adaptation technologies";"THE TARGET AND THE SENDER STRESSED FOCUSING ATTENTION ON NEW AND EFFECTIVE ADAPTATION TECHNOLOGIES";1;4
"667";20833;3806;2000-06-14;134;"United States";"Russian Federation";"The RUSSIAN FEDERATION, opposed by the US, suggested referring to promoting achievement of the FCCC’s ultimate objective";"THE TARGET, OPPOSED BY THE SENDER, SUGGESTED REFERRING TO PROMOTING ACHIEVEMENT OF THE FCCC’S ULTIMATE OBJECTIVE";0;6
"668";20866;3673;2000-06-14;134;"Netherlands";"Canada";"The NETHERLANDS, with CANADA, favored applying the same approach to all Parties, including an incentive scheme";"THE SENDER, WITH TARGET, FAVORED APPLYING THE SAME APPROACH TO ALL PARTIES, INCLUDING AN INCENTIVE SCHEME";1;3
"669";20867;3673;2000-06-14;134;"Canada";"Netherlands";"The NETHERLANDS, with CANADA, favored applying the same approach to all Parties, including an incentive scheme";"THE TARGET, WITH SENDER, FAVORED APPLYING THE SAME APPROACH TO ALL PARTIES, INCLUDING AN INCENTIVE SCHEME";1;3
"670";20872;3875;2000-06-14;134;"United States";"Canada";"The US and CANADA stressed the needs of least developed countries.";"THE SENDER AND TARGET STRESSED THE NEEDS OF LEAST DEVELOPED COUNTRIES.";1;4
"671";20873;3875;2000-06-14;134;"Canada";"United States";"The US and CANADA stressed the needs of least developed countries.";"THE TARGET AND SENDER STRESSED THE NEEDS OF LEAST DEVELOPED COUNTRIES.";1;4
"672";20881;2353;2000-06-15;135;"United States";"Australia";"On Establishment, Structure and Functions, the US, with AUSTRALIA, said the text should emphasize the two-branch structure";"ON ESTABLISHMENT, STRUCTURE AND FUNCTIONS, THE SENDER, WITH TARGET, SAID THE TEXT SHOULD EMPHASIZE THE TWO-BRANCH STRUCTURE";1;3
"673";20882;2353;2000-06-15;135;"Australia";"United States";"On Establishment, Structure and Functions, the US, with AUSTRALIA, said the text should emphasize the two-branch structure";"ON ESTABLISHMENT, STRUCTURE AND FUNCTIONS, THE TARGET, WITH SENDER, SAID THE TEXT SHOULD EMPHASIZE THE TWO-BRANCH STRUCTURE";1;3
"674";20883;2363;2000-06-15;135;"Saudi Arabia";"Samoa";"On Structure, SAUDI ARABIA, with SAMOA, said members should equally represent the five UN regional groups.";"ON STRUCTURE, SENDER, WITH TARGET, SAID MEMBERS SHOULD EQUALLY REPRESENT THE FIVE UN REGIONAL GROUPS.";1;3
"675";20884;2363;2000-06-15;135;"Samoa";"Saudi Arabia";"On Structure, SAUDI ARABIA, with SAMOA, said members should equally represent the five UN regional groups.";"ON STRUCTURE, TARGET, WITH SENDER, SAID MEMBERS SHOULD EQUALLY REPRESENT THE FIVE UN REGIONAL GROUPS.";1;3
"676";20887;2887;2000-06-15;135;"New Zealand";"Saudi Arabia";"SAUDI ARABIA, opposed by NEW ZEALAND, supported a role for the COP/MOP.";"TARGET, OPPOSED BY SENDER, SUPPORTED A ROLE FOR THE COP/MOP.";0;6
"677";20890;4131;2000-06-15;135;"United States";"New Zealand";"The US, with NEW ZEALAND, suggested the possibility that NGOs submit information.";"THE SENDER, WITH TARGET, SUGGESTED THE POSSIBILITY THAT NGOS SUBMIT INFORMATION.";1;3
"678";20891;4131;2000-06-15;135;"New Zealand";"United States";"The US, with NEW ZEALAND, suggested the possibility that NGOs submit information.";"THE TARGET, WITH SENDER, SUGGESTED THE POSSIBILITY THAT NGOS SUBMIT INFORMATION.";1;3
"679";20898;2351;2000-06-15;135;"Switzerland";"New Zealand";"On COP/MOP, SWITZERLAND, with NEW ZEALAND, said it would “take note” of the compliance body’s reports.";"ON COP/MOP, SENDER, WITH TARGET, SAID IT WOULD “TAKE NOTE” OF THE COMPLIANCE BODY’S REPORTS.";1;3
"680";20899;2351;2000-06-15;135;"New Zealand";"Switzerland";"On COP/MOP, SWITZERLAND, with NEW ZEALAND, said it would “take note” of the compliance body’s reports.";"ON COP/MOP, TARGET, WITH SENDER, SAID IT WOULD “TAKE NOTE” OF THE COMPLIANCE BODY’S REPORTS.";1;3
"681";20900;4293;2000-06-15;135;"China";"Saudi Arabia";"With CHINA, he (SAUDI ARABIA) added that references to “Party” with respect to eligibility requirements should be prefaced by “Annex I.”";"WITH SENDER, HE (TARGET) ADDED THAT REFERENCES TO “PARTY” WITH RESPECT TO ELIGIBILITY REQUIREMENTS SHOULD BE PREFACED BY “ANNEX I.”";1;3
"682";20901;4293;2000-06-15;135;"Saudi Arabia";"China";"With CHINA, he (SAUDI ARABIA) added that references to “Party” with respect to eligibility requirements should be prefaced by “Annex I.”";"WITH TARGET, HE (SENDER) ADDED THAT REFERENCES TO “PARTY” WITH RESPECT TO ELIGIBILITY REQUIREMENTS SHOULD BE PREFACED BY “ANNEX I.”";1;3
"683";20911;3730;2000-06-15;135;"Philippines";"United States";"The PHILIPPINES, with the US, supported investigating connections between climate change and extreme weather events";"THE SENDER, WITH THE TARGET, SUPPORTED INVESTIGATING CONNECTIONS BETWEEN CLIMATE CHANGE AND EXTREME WEATHER EVENTS";1;3
"684";20912;3730;2000-06-15;135;"United States";"Philippines";"The PHILIPPINES, with the US, supported investigating connections between climate change and extreme weather events";"THE TARGET, WITH THE SENDER, SUPPORTED INVESTIGATING CONNECTIONS BETWEEN CLIMATE CHANGE AND EXTREME WEATHER EVENTS";1;3
"685";20979;3862;2000-06-16;136;"United States";"Australia";"The US and AUSTRALIA suggested that methodological problems be identified during the inventory review stage.";"THE SENDER AND TARGET SUGGESTED THAT METHODOLOGICAL PROBLEMS BE IDENTIFIED DURING THE INVENTORY REVIEW STAGE.";1;4
"686";20980;3862;2000-06-16;136;"Australia";"United States";"The US and AUSTRALIA suggested that methodological problems be identified during the inventory review stage.";"THE TARGET AND SENDER SUGGESTED THAT METHODOLOGICAL PROBLEMS BE IDENTIFIED DURING THE INVENTORY REVIEW STAGE.";1;4
"687";20983;2428;2000-06-16;136;"United States";"Japan";"On procedures for adjustments, JAPAN suggested adding the option whereby the Party itself could voluntarily apply an adjustment.  (...) The US said the incentive should rather be for Parties to follow the IPCC methodologies as elaborated by goo";"ON PROCEDURES FOR ADJUSTMENTS, TARGET SUGGESTED ADDING THE OPTION WHEREBY THE PARTY ITSELF COULD VOLUNTARILY APPLY AN ADJUSTMENT.  (...) THE SENDER SAID THE INCENTIVE SHOULD RATHER BE FOR PARTIES TO FOLLOW THE IPCC METHODOLOGIES AS ELABORATED BY GOO";0;6
"688";20984;1006;2000-06-16;136;"Saudi Arabia";"China";"CHINA supported the development of text for discussion at the informal meetings prior to SB-13 and noted that, under the Buenos Aires Plan of Action, COP-6 needs to develop initial actions rather than simply a process. SAUDI ARABIA supported th";"TARGET SUPPORTED THE DEVELOPMENT OF TEXT FOR DISCUSSION AT THE INFORMAL MEETINGS PRIOR TO SB-13 AND NOTED THAT, UNDER THE BUENOS AIRES PLAN OF ACTION, COP-6 NEEDS TO DEVELOP INITIAL ACTIONS RATHER THAN SIMPLY A PROCESS. SENDER SUPPORTED TH";1;2
"689";20990;1754;2000-07-11;138;"Norway";"Japan";"JAPAN called for the inclusion of the harvesting-regeneration cycle under Article 3.3 to provide incentives to fully utilize sinks, especially in countries with little opportunity for increasing forested areas. NORWAY opposed this suggestion, s";"TARGET CALLED FOR THE INCLUSION OF THE HARVESTING-REGENERATION CYCLE UNDER ARTICLE 3.3 TO PROVIDE INCENTIVES TO FULLY UTILIZE SINKS, ESPECIALLY IN COUNTRIES WITH LITTLE OPPORTUNITY FOR INCREASING FORESTED AREAS. SENDER OPPOSED THIS SUGGESTION, S";0;6
"690";20991;196;2000-07-11;138;"Australia";"Finland";"AUSTRALIA and FINLAND proposed that sub-rules or exclu- sions could be developed to avoid any unintended consequences – such as potential encouragement of deforestation";"SENDER AND TARGET PROPOSED THAT SUB-RULES OR EXCLU- SIONS COULD BE DEVELOPED TO AVOID ANY UNINTENDED CONSEQUENCES – SUCH AS POTENTIAL ENCOURAGEMENT OF DEFORESTATION";1;4
"691";20992;197;2000-07-11;138;"Finland";"Australia";"AUSTRALIA and FINLAND proposed that sub-rules or exclusions could be developed to avoid any unintended consequences – such as potential encouragement of deforestation";"TARGET AND SENDER PROPOSED THAT SUB-RULES OR EXCLUSIONS COULD BE DEVELOPED TO AVOID ANY UNINTENDED CONSEQUENCES – SUCH AS POTENTIAL ENCOURAGEMENT OF DEFORESTATION";1;4
"692";21012;1378;2000-07-11;138;"Japan";"Germany";"GERMANY, opposed by JAPAN, supported inclusion of soil carbon under Article 3.3, saying it would give incentives for sustainable manage- ment, while cautioning against credits for carbon that has not been genuinely accumulated.";"TARGET, OPPOSED BY SENDER, SUPPORTED INCLUSION OF SOIL CARBON UNDER ARTICLE 3.3, SAYING IT WOULD GIVE INCENTIVES FOR SUSTAINABLE MANAGE- MENT, WHILE CAUTIONING AGAINST CREDITS FOR CARBON THAT HAS NOT BEEN GENUINELY ACCUMULATED.";0;6
